Tokat Airport,Tokat,TJK
Plínio Alarcom Airport,Três Lagoas,TJL
Roshchino International Airport,Tyumen,TJM
Takume Airport,Takume,TJN
Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan-Belitung Island,TJQ
Tanjung Harapan Airport,Tanjung Selor-Borneo Island,TJS
Kulob Airport,Kulyab,TJU
Tanjore Air Force Base,Thanjavur,TJV
Talkeetna Airport,Talkeetna,TKA
Tekadu Airport,Tekadu,TKB
Tiko Airport,Tiko,TKC
Takoradi Airport,Sekondi-Takoradi,TKD
Tenakee Seaplane Base,Tenakee Springs,TKE
Truckee Tahoe Airport,Truckee,TKF
Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,TKG
Takhli Airport,,TKH
Tokeen Seaplane Base,Tokeen,TKI
Tok Junction Airport,Tok,TKJ
Chuuk International Airport,Weno Island,TKK
Taku Lodge Seaplane Base,Taku Lodge,TKL
El Petén Airport,Tikal,TKM
Tokunoshima Airport,Tokunoshima,TKN
Tlokoeng Airport,Tlokoeng,TKO
Takapoto Airport,,TKP
Kigoma Airport,Kigoma,TKQ
Thakurgaon Airport,Thakurgaon,TKR
Tokushima Airport/JMSDF Air Base,Tokushima,TKS
Tak Airport,,TKT
Turku Airport,Turku,TKU
Tatakoto Airport,Tatakoto,TKV
Tekin Airport,Tekin,TKW
Takaroa Airport,,TKX
Turkey Creek Airport,Turkey Creek,TKY
Tokoroa Airfield,Tokoroa,TKZ
Teller Airport,Teller,TLA
Tarbela Dam Airport,Tarbela,TLB
Licenciado Adolfo Lopez Mateos International Airport,Toluca,TLC
Limpopo Valley Airport,Tuli Lodge,TLD
Toliara Airport,,TLE
Telida Airport,Telida,TLF
Tulaghi Heliport,Tulaghi Island,TLG
Tallahassee Regional Airport,Tallahassee,TLH
Sultan Bantilan Airport,Toli Toli-Celebes Island,TLI
Tatalina LRRS Airport,Takotna,TLJ
Tálknafjörður Airport,Tálknafjörður,TLK
Lennart Meri Tallinn Airport,Tallinn,TLL
Zenata – Messali El Hadj Airport,Tlemcen,TLM
Toulon-Hyères Airport,Toulon/Hyères/Le Palyvestre,TLN
Tol Airport,Tol,TLO
Tumolbil Airport,Tumolbil,TLP
Turpan Jiaohe Airport,Turpan,TLQ
Mefford Field,Tulare,TLR
Toulouse-Blagnac Airport,Toulouse/Blagnac,TLS
Tuluksak Airport,Tuluksak,TLT
Golfo de Morrosquillo Airport,Tolú,TLU
Ben Gurion International Airport,Tel Aviv,TLV
Talasea Airport,Talasea,TLW
Panguilemo Airport,Talca,TLX
Plastun Airport,Plastun,TLY
Catalão Airport,Catalão,TLZ
Henry Tift Myers Airport,Tifton,TMA
Kendall-Tamiami Executive Airport,Miami,TMB
Tambolaka Airport,Waikabubak-Sumba Island,TMC
Timbedra Airport,Timbedra,TMD
Gustavo Vargas Airport,Tame,TME
Thimarafushi Airport,Thimarafushi,TMF
Tomanggong Airport,Tomanggong,TMG
Tanah Merah Airport,Tanah Merah-Papua Island,TMH
Tumling Tar Airport,Tumling Tar,TMI
Termez Airport,Termez,TMJ
Tamale Airport,Tamale,TML
Toamasina Airport,,TMM
Tamana Island Airport,Tamana Island,TMN
Tumeremo Airport,,TMO
Tampere-Pirkkala Airport,Tampere / Pirkkala,TMP
Tambao Airport,Tambao,TMQ
Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,TMR
São Tomé International Airport,São Tomé,TMS
Trombetas Airport,Oriximiná,TMT
Tambor Airport,Nicoya,TMU
Tamworth Airport,Tamworth,TMW
Timimoun Airport,Timimoun,TMX
Tiom Airport,Tiom-Papua Island,TMY
Thames Aerodrome,,TMZ
Yaoqiang Airport,Jinan,TNA
Tanah Grogot Airport,Tanah Grogot-Borneo Island,TNB
Tin City Long Range Radar Station Airport,Tin City,TNC
Alberto Delgado Airport,Trinidad,TND
New Tanegashima Airport,Tanegashima,TNE
Toussus-le-Noble Airport,Toussus-le-Noble,TNF
Ibn Batouta Airport,Tangier,TNG
Tonghua Sanyuanpu Airport,Tonghua,TNH
Satna Airport,,TNI
Raja Haji Fisabilillah International Airport,Tanjung Pinang-Bintan Island,TNJ
Tununak Airport,Tununak,TNK
Teniente Rodolfo Marsh Martin Base,Isla Rey Jorge,TNM
Tainan Airport,Tainan City,TNN
Tamarindo Airport,Tamarindo,TNO
Twentynine Palms Airport,Twentynine Palms,TNP
Washington Island Airstrip,Teraina,TNQ
Ivato Airport,Antananarivo,TNR
Tungsten (Cantung) Airport,Tungsten,TNS
Dade Collier Training and Transition Airport,Miami,TNT
Newton Municipal Airport,Newton,TNU
Tabuaeran Island Airport,Tabuaeran Island,TNV
Jumandy Airport,Tena,TNW
Stung Treng Airport,Stung Treng,TNX
Tosontsengel Airport,Tosontsengel,TNZ
Zamperini Field,Torrance,TOA
Gamal Abdel Nasser Airport,Tobruk,TOB
Toccoa Airport - R.G. Letourneau Field,Toccoa,TOC
Pulau Tioman Airport,Pulau Tioman,TOD
Tozeur Nefta International Airport,Tozeur,TOE
Bogashevo Airport,Tomsk,TOF
Togiak Airport,Togiak Village,TOG
Torres Airstrip,Loh/Linua,TOH
Troy Municipal Airport,Troy,TOI
Torrejón Airport,Madrid,TOJ
Torokina Airport,Torokina,TOK
Toledo Express Airport,Toledo,TOL
Timbuktu Airport,Timbuktu,TOM
Tonu Airport,Tonu,TON
San Vito De Java Airport,Coto Brus,TOO
Philip Billard Municipal Airport,Topeka,TOP
Barriles Airport,Tocopilla,TOQ
Torrington Municipal Airport,Torrington,TOR
Tromsø Airport,Tromsø,TOS
Totness Airport,Totness,TOT
Touho Airport,Touho,TOU
Toledo Airport,Toledo,TOW
Tobolsk Airport,Tobolsk,TOX
Toyama Airport,Toyama,TOY
Mahana Airport,Touba,TOZ
Tampa International Airport,Tampa,TPA
Tarapoa Airport,Tarapoa,TPC
Taiwan Taoyuan International Airport,Taipei,TPE
Peter O Knight Airport,Tampa,TPF
Taiping (Tekah) Airport,Taiping,TPG
Tonopah Airport,Tonopah,TPH
Tapini Airport,Tapini,TPI
Taplejung Airport,Taplejung,TPJ
Teuku Cut Ali Airport,Tapak Tuan-Sumatra Island,TPK
Draughon Miller Central Texas Regional Airport,Temple,TPL
Tiputini Airport,Tiputini,TPN
Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,TPP
Amado Nervo National Airport,Tepic,TPQ
Tom Price Airport,Tom Price,TPR
Vincenzo Florio Airport Trapani-Birgi,Trapani (TP),TPS
Tapeta Airport,Tapeta,TPT
Tikapur Airport,Tikapur,TPU
Tupai Airport,Tupai Atoll,TPX
Al Taqaddum Air Base,Al Habbaniyah,TQD
Tarko-Sale Airport,Tarko-Sale,TQL
Talolqan Airport,Taloqan,TQN
Trepell Airport,Trepell,TQP
Maranggo Airport,Waha-Tomea Island,TQQ
San Domino Island Heliport,Tremiti Islands,TQR
Tres Esquinas Air Base,Tres Esquinas,TQS
Ottawa / Rockcliffe Seaplane Base,Ottawa,TR7
Tarama Airport,Tarama,TRA
Gonzalo Mejía Airport,Turbo,TRB
Francisco Sarabia International Airport,Torreón,TRC
Trondheim Airport Værnes,Trondheim,TRD
Tiree Airport,Balemartine,TRE
Sandefjord Airport, Torp,Torp,TRF
Tauranga Airport,Tauranga,TRG
Trona Airport,Trona,TRH
Tri-Cities Regional TN/VA Airport,Bristol/Johnson/Kingsport,TRI
Tarakbits Airport,Tarakbits,TRJ
Juwata Airport,Tarakan Island,TRK
Terrell Municipal Airport,Terrell,TRL
Jacqueline Cochran Regional Airport,Palm Springs,TRM
Turin Airport,Torino,TRN
Taree Airport,Taree,TRO
Tarauacá Airport,Tarauacá,TRQ
China Bay Airport,Trincomalee,TRR
Trieste–Friuli Venezia Giulia Airport,Trieste,TRS
Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,TRU
Trivandrum International Airport,Thiruvananthapuram,TRV
Bonriki International Airport,Tarawa,TRW
Tororo Airport,Tororo,TRY
Tiruchirapally Civil Airport Airport,Tiruchirappally,TRZ
Taipei Songshan Airport,Taipei City,TSA
Tsumeb Airport,Tsumeb,TSB
Taisha Airport,Taisha,TSC
Tshipise Airport,Tshipise,TSD
Astana International Airport,Astana,TSE
Treviso-Sant'Angelo Airport,Treviso,TSF
Tanacross Airport,Tanacross,TSG
Tshikapa Airport,Tshikapa,TSH
Tsile Tsile Airport,Tsile Tsile,TSI
Tsushima Airport,Tsushima,TSJ
Taskul Airport,Taskul,TSK
Tamuin Airport,,TSL
Taos Regional Airport,Taos,TSM
Tianjin Binhai International Airport,Tianjin,TSN
Tehachapi Municipal Airport,Tehachapi,TSP
Torres Airport,Torres,TSQ
Timisoara Traian Vuia Airport,Timisoara,TSR
East 34th Street Heliport,New York,TSS
Trang Airport,,TST
Tabiteuea South Airport,Tabiteuea South,TSU
Townsville Airport,Townsville,TSV
Tsewi Airport,Tsewi,TSW
Tanjung Santan Airport,Santan-Borneo Island,TSX
Cibeureum Airport,Tasikmalaya-Java Island,TSY
Tselserleg Airport,Tselserleg,TSZ
Tan Tan Airport,Tan Tan,TTA
Tortolì Airport,Arbatax,TTB
Las Breas Airport,Taltal,TTC
Portland Troutdale Airport,Portland,TTD
Sultan Khairun Babullah Airport,Sango-Ternate Island,TTE
General Enrique Mosconi Airport,Tartagal,TTG
Thumrait Air Base,Thumrait,TTH
Tetiaroa Airport,Tetiaroa,TTI
Tottori Airport,Tottori,TTJ
Turtle Island Seaplane Base,Nanuya Levu Island,TTL
Trenton Mercer Airport,Trenton,TTN
Britton Municipal Airport,Britton,TTO
Aerotortuguero Airport,Roxana,TTQ
Pongtiku Airport,Makale,TTR
Tsaratanana Airport,Tsaratanana,TTS
Taitung Airport,Taitung City,TTT
Saniat R'mel Airport,Tétouan,TTU
Tissa Tank Waterdrome,Tissamaharama,TTW
Truscott-Mungalalu Airport,Anjo Peninsula,TTX
Teniente Coronel Luis a Mantilla Airport,Tulcán,TUA
Tubuai Airport,,TUB
Teniente Benjamin Matienzo Airport,San Miguel de Tucumán,TUC
Tambacounda Airport,Tambacounda,TUD
Tupile Airport,Isla Tupile,TUE
Tours-Val-de-Loire Airport,Tours/Val de Loire (Loire Valley),TUF
Tuguegarao Airport,Tuguegarao City,TUG
Arnold Air Force Base,Tullahoma,TUH
Turaif Domestic Airport,Turaif,TUI
Tum Airport,Tum,TUJ
Turbat International Airport,Turbat,TUK
Tulsa International Airport,Tulsa,TUL
Tumut Airport,,TUM
Tunis Carthage International Airport,Tunis,TUN
Taupo Airport,Taupo,TUO
Tupelo Regional Airport,Tupelo,TUP
Tougan Airport,Tougan,TUQ
Tucuruí Airport,Tucuruí,TUR
Tucson International Airport,Tucson,TUS
Tauta Airport,Tauta,TUT
Tabuk Airport,Tabuk,TUU
Tucupita Airport,Tucupita,TUV
Tumbler Ridge Airport,Tumbler Ridge,TUX
Tulum Naval Air Station,Tulum,TUY
Tucumã Airport,Tucumã,TUZ
Morafenobe Airport,Morafenobe,TVA
Cherry Capital Airport,Traverse City,TVC
Thief River Falls Regional Airport,Thief River Falls,TVF
Thomasville Regional Airport,Thomasville,TVI
Lake Tahoe Airport,South Lake Tahoe,TVL
Tangshan Sannühe Airport,Tangshan,TVS
Matei Airport,Matei,TVU
Dawei Airport,Dawei,TVY
Twin Hills Airport,Twin Hills,TWA
Toowoomba Airport,,TWB
Jefferson County International Airport,Port Townsend,TWD
Taylor Airport,Taylor,TWE
Joslin Field Magic Valley Regional Airport,Twin Falls,TWF
Two Harbors Amphibious Terminal,Two Harbors,TWH
Torwood Airport,Torwood,TWP
Tawau Airport,Tawau,TWU
Tawa Airport,Tawa,TWY
Pukaki Airport,Twitzel,TWZ
9 de Maio - Teixeira de Freitas Airport,Teixeira De Freitas,TXF
Taichung Airport,Taichung City,TXG
Texarkana Regional Webb Field,Texarkana,TXK
Berlin-Tegel Airport,Berlin,TXL
Teminabuan Airport,Atinjoe-Papua Island,TXM
Tunxi International Airport,Huangshan,TXN
Tanbar Airport,Tanbar Station,TXR
Tabou Airport,Tabou,TXU
Klokovo Airfield,Tula,TYA
Tibooburra Airport,,TYB
Tynda Airport,Tynda,TYD
Tyonek Airport,Tyonek,TYE
Torsby Airport,,TYF
Thylungra Airport,,TYG
Capitan Montes Airport,Talara,TYL
Staniel Cay Airport,,TYM
Taiyuan Wusu Airport,Taiyuan,TYN
Tobermorey Airport,Tobermorey,TYP
Tyler Pounds Regional Airport,Tyler,TYR
McGhee Tyson Airport,Knoxville,TYS
Treinta y Tres Airport,Treinta y Tres,TYT
Taylor Airport,Taylor,TYZ
Belize City Municipal Airport,Belize City,TZA
Tuscola Area Airport,Caro,TZC
Tuzla International Airport,Tuzla,TZL
Cupul Airport,Tizimin,TZM
Taszár Air Base,Taszár,TZR
Trabzon International Airport,Trabzon,TZX
Incirlik Air Base,Adana,UAB
San Luis Río Colorado Airport,San Luis Río Colorado,UAC
Mount Aue Airport,,UAE
Ua Huka Airport,Ua Huka,UAH
Suai Airport,Suai,UAI
Narsarsuaq Airport,Narsarsuaq,UAK
Luau Airport,Luau,UAL
Andersen Air Force Base,Andersen, Mariana Island,UAM
Ua Pou Airport,Ua Pou,UAP
Domingo Faustino Sarmiento Airport,San Juan,UAQ
Bouarfa Airport,Bouarfa,UAR
Samburu South Airport,Samburu South,UAS
Uaxactun Airport,Uaxactun,UAX
Mário de Almeida Franco Airport,Uberaba,UBA
Mabuiag Island Airport,Mabuiag Island,UBB
Buin Airport,Buin,UBI
Yamaguchi Ube Airport,Ube,UBJ
Ubon Ratchathani Airport,Ubon Ratchathani,UBP
Ubrub Airport,Ubrub-Papua Island,UBR
Columbus Lowndes County Airport,Columbus,UBS
Ubatuba Airport,Ubatuba,UBT
Kalumburu Airport,,UBU
Oneida County Airport,Utica,UCA
Yucca Airstrip,Mercury,UCC
Eunice Airport,Eunice,UCE
Lutsk Airport,Lutsk,UCK
Buchanan Airport,Buchanan,UCN
Lamco Airport,Buchanan,UCN
Ukhta Airport,Ukhta,UCT
Everett-Stewart Regional Airport,Union City,UCY
Uchiza Airport,Uchiza,UCZ
Undara Airport,,UDA
Bermuda Dunes Airport,Palm Springs,UDD
Ten. Cel. Aviador César Bombonato Airport,Uberlândia,UDI
Uzhhorod International Airport,Uzhhorod,UDJ
Udine-Campoformido Air Base,Udine,UDN
Maharana Pratap Airport,Udaipur,UDR
Queenstown Airport,,UEE
Quelimane Airport,Quelimane,UEL
Urengoy Airport,Urengoy,UEN
Kumejima Airport,,UEO
Waukesha County Airport,Waukesha,UES
Quetta International Airport,Quetta,UET
Ufa International Airport,Ufa,UFA
Bulgan Airport,Bulgan,UGA
Ugashik Bay Airport,Pilot Point,UGB
Urgench Airport,Urgench,UGC
San Juan /Uganik/ Seaplane Base,San Juan,UGI
Waukegan National Airport,Chicago/Waukegan,UGN
Uige Airport,Uige,UGO
Ugashik Airport,Ugashik,UGS
Bulagtai Resort Airport,Umnugobitour,UGT
Bilogai-Sugapa Airport,Sugapa-Papua Island,UGU
Kunovice Airport,Uherské Hradište,UHE
RAF Upper Heyford,Upper Heyford,UHF
El Caraño Airport,Quibdó,UIB
Phu Cat Airport,Quy Nohn,UIH
Utila Airport,Utila Island,UII
Ust-Ilimsk Airport,Ust-Ilimsk,UIK
Quillayute Airport,Quillayute,UIL
Quincy Regional Baldwin Field,Quincy,UIN
Mariscal Sucre International Airport,Quito,UIO
Quimper-Cornouaille Airport,Quimper/Pluguffan,UIP
Quion Hill Airport,Quion Hill,UIQ
Quirindi Airport,,UIR
Jaluit Airport,Jabor Jaluit Atoll,UIT
Berz-Macomb Airport,,UIZ
Ujae Atoll Airport,Ujae Atoll,UJE
Uljin Airport,Bongsan-ri, Uljin,UJN
Ukunda Airstrip,Ukunda,UKA
Kobe Airport,Kobe,UKB
Ust-Kuyga Airport,Ust-Kuyga,UKG
Mukhaizna Airport,Mukhaizna Oil Field,UKH
Ukiah Municipal Airport,Ukiah,UKI
Ust-Kamennogorsk Airport,Ust Kamenogorsk,UKK
Waukon Municipal Airport,Waukon,UKN
Mukeiras Airport,Mukayras,UKR
Belbek Airport,Sevastopol,UKS
Quakertown Airport,Quakertown,UKT
Nuku Airport,Nuku,UKU
Ust-Kut Airport,Ust-Kut,UKX
Capitan D Daniel Vazquez Airport,San Julian,ULA
Uléi Airport,Ambryn Island,ULB
Los Cerrillos Airport,Santiago,ULC
Prince Mangosuthu Buthelezi Airport,Ulundi,ULD
Sule Airport,Sule,ULE
Ölgii Airport,Ölgii,ULG
Ulgii Mongolei Airport,,ULG
Majeed Bin Abdulaziz Airport,Al Ula,ULH
Ulithi Airport,Falalop Island,ULI
Lensk Airport,Lensk,ULK
New Ulm Municipal Airport,New Ulm,ULM
Chinggis Khaan International Airport,Ulan Bator,ULN
Ulaangom Airport,Ulaangom,ULO
Quilpie Airport,,ULP
Heriberto Gíl Martínez Airport,Tuluá,ULQ
Gulu Airport,Gulu,ULU
Ulyanovsk Baratayevka Airport,Ulyanovsk,ULV
Ulusaba Airport,Ulusaba,ULX
Ulyanovsk East Airport,Ulyanovsk,ULY
Donoi Airport,Uliastai,ULZ
Punta de Maisi Airport,Maisi,UMA
Umba Airport,Umba,UMC
Uummannaq Heliport,Uummannaq,UMD
Umeå Airport,Umeå,UME
Quince Air Base,Quince Mil,UMI
Summit Airport,Summit,UMM
Woomera Airfield,Woomera,UMR
Ust-Maya Airport,Ust-Maya,UMS
Umiat Airport,Umiat,UMT
Umuarama Airport,Umuarama,UMU
Sumy Airport,Sumy,UMY
Hotel Transamérica Airport,Una,UNA
Unguia Airport,Arquia,UNC
Konduz Airport,,UND
Qacha's Nek Airport,Qacha's Nek,UNE
Kiunga Airport,Kiunga,UNG
Union Island International Airport,Union Island,UNI
Unalakleet Airport,Unalakleet,UNK
Ranong Airport,,UNN
Öndörkhaan Airport,Öndörkhaan,UNR
Unst Airport,Shetland Islands,UNT
Dodge County Airport,Juneau,UNU
Mururoa Atoll Airport,Mururoa Atoll,UOA
Buol Airport,Buol-Celebes Island,UOL
Franklin County Airport,Sewanee,UOS
University Oxford Airport,Oxford,UOX
Playa Baracoa Airport,Havana,UPB
Hasanuddin International Airport,Ujung Pandang-Celebes Island,UPG
Upala Airport,Upala,UPL
Licenciado y General Ignacio Lopez Rayon Airport,,UPN
Upolu Airport,Hawi,UPP
Upiara Airport,Upiara,UPR
Upavon Aerodrome,Upavon,UPV
Uralsk Airport,Uralsk,URA
Urubupunga Airport,Castilho,URB
Ürümqi Diwopu International Airport,Ürümqi,URC
Burg Feuerstein Airport,Ebermannstadt,URD
Kuressaare Airport,Kuressaare,URE
Rubem Berta Airport,Uruguaiana,URG
Uribe Airport,Uribe,URI
Uray Airport,Uray,URJ
Uriman Airport,,URM
Urgun Airport,Urgun,URN
Rouen Airport,Rouen/Vallée de Seine,URO
Urrao Airport,Urrao,URR
Kursk East Airport,Kursk,URS
Surat Thani Airport,Surat Thani,URT
Uroubi Airport,Uroubi,URU
Gurayat Domestic Airport,Gurayat,URY
Oruzgan Airport,Oruzgan,URZ
Concord Regional Airport,Concord,USA
Malvinas Argentinas Airport,Ushuahia,USH
Mabaruma Airport,Mabaruma,USI
Usinsk Airport,Usinsk,USK
Useless Loop Airport,,USL
Samui Airport,Na Thon (Ko Samui Island),USM
Ulsan Airport,Ulsan,USN
Usino Airport,Usino,USO
Usak Airport,Usak,USQ
Ust-Nera Airport,Ust-Nera,USR
Sancti Spiritus Airport,Sancti Spiritus,USS
Northeast Florida Regional Airport,St Augustine,UST
Francisco B. Reyes Airport,Coron,USU
Mutare Airport,Mutare,UTA
Muttaburra Airport,,UTB
Soesterberg Air Base,Soesterberg,UTC
Nutwood Downs Airport,Nutwood Downs,UTD
Bultfontein Airport,Bultfontein,UTE
Quthing Airport,Quthing,UTG
Udon Thani Airport,Udon Thani,UTH
Utti Air Base,Utti / Valkeala,UTI
Utirik Airport,Utirik Island,UTK
Tunica Municipal Airport,Tunica,UTM
Pierre Van Ryneveld Airport,Upington,UTN
Indian Mountain LRRS Airport,Utopia Creek,UTO
U-Tapao International Airport,Rayong,UTP
Uttaradit Airport,Uttaradit,UTR
Ust-Tsylma Airport,Ust-Tsylma,UTS
K. D. Matanzima Airport,Mthatha,UTT
Ustupo Airport,Ustupo,UTU
Queenstown Airport,Queenstown,UTW
Bugulma Airport,Bugulma,UUA
Ulan-Ude Airport (Mukhino),Ulan Ude,UUD
Ugnu-Kuparuk Airport,Kuparuk,UUK
Baruun Urt Airport,,UUN
Yuzhno-Sakhalinsk Airport,Yuzhno-Sakhalinsk,UUS
Manumu Airport,Manumu,UUU
Garner Field,Uvalde,UVA
Ouvéa Airport,Ouvéa,UVE
Hewanorra International Airport,Vieux Fort,UVF
El Kharga Airport,,UVL
Uvol Airport,Uvol,UVO
Ware Airport,Ware,UWA
Nyala Airport,Nyala,UYL
Yulin Yuyang Airport,Yulin,UYN
Uyuni Airport,Quijarro,UYU
Hope Bay Aerodrome,Hope Bay,UZM
Urzhar Airport,Urzhar,UZR
Curuzu Cuatia Airport,Curuzu Cuatia,UZU
Vaasa Airport,Vaasa,VAA
Varrelbusch Airport,Cloppenburg,VAC
Moody Air Force Base,Valdosta,VAD
Valence-Chabeuil Airport,Valence/Chabeuil,VAF
Major Brigadeiro Trompowsky Airport,Varginha,VAG
Capitán Av. Vidal Villagomez Toledo Airport,Vallegrande,VAH
Vanimo Airport,Vanimo,VAI
Chevak Airport,Chevak,VAK
Valença Airport,Valença,VAL
Villa Airport,Maamigili,VAM
Van Ferit Melen Airport,Van,VAN
Suavanao Airport,Suavanao,VAO
Rodelillo Airport,Viña Del Mar,VAP
Varna Airport,Varna,VAR
Sivas Nuri Demirag Airport,Sivas,VAS
Vatomandry Airport,Vatomandry,VAT
Vatukoula Airport,Vatukoula,VAU
Vava'u International Airport,Vava'u Island,VAV
Vardø Airport, Svartnes,Vardø,VAW
Vandenberg Air Force Base,Lompoc,VBG
Bokpyinn Airport,Bokpyinn,VBP
Brescia Airport,Montichiari (BS),VBS
Vanua Balavu Airport,Vanua Balavu,VBV
Visby Airport,Visby,VBY
Can Tho International Airport,Can Tho,VCA
Victoria River Downs Airport,,VCD
Venice Marco Polo Airport,Venice,VCE
Valcheta Airport,Valcheta,VCF
Vichadero Airport,Vichadero,VCH
Chu Lai International Airport,Dung Quat Bay,VCL
Viracopos International Airport,Campinas,VCP
Carora Airport,Carora,VCR
Co Ong Airport,Con Dao,VCS
Victoria Regional Airport,Victoria,VCT
Southern California Logistics Airport,Victorville,VCV
Ovda International Airport,Eilat,VDA
Leirin Airport,,VDB
Vitória da Conquista Airport,Vitória Da Conquista,VDC
Hierro Airport,El Hierro Island,VDE
Dong Hoi Airport,Dong Hoi,VDH
Vidalia Regional Airport,Vidalia,VDI
Gobernador Castello Airport,Viedma / Carmen de Patagones,VDM
Valle de La Pascua Airport,,VDP
Villa Dolores Airport,Villa Dolores,VDR
Vadsø Airport,Vadsø,VDS
Vijayanagar Aerodrome (JSW),,VDY
Valdez Pioneer Field,Valdez,VDZ
Venetie Airport,Venetie,VEE
Vernal Regional Airport,Vernal,VEL
General Heriberto Jara International Airport,Veracruz,VER
Barakoma Airport,Barakoma,VEV
Tioga Municipal Airport,Tioga,VEX
Vestmannaeyjar Airport,Vestmannaeyjar,VEY
Victoria Falls International Airport,Victoria Falls,VFA
Vijayawada Airport,,VGA
Vologda Airport,Vologda,VGD
Vigo Airport,Vigo,VGO
General Villegas Airport,General Villegas,VGS
North Las Vegas Airport,Las Vegas,VGT
Villa Garzón Airport,Villa Garzón,VGZ
Saurimo Airport,Saurimo,VHC
Vilhelmina Airport,,VHM
Culberson County Airport,Van Horn,VHN
Verkhnevilyuisk Airport,Verkhnevilyuisk,VHV
Vichy-Charmeil Airport,Vichy/Charmeil,VHY
Vahitahi Airport,Vahitahi,VHZ
Videira Airport,Videira,VIA
Villa Constitución Airport,Ciudad Constitución,VIB
Vicenza Airport,Vicenza,VIC
Vienna International Airport,Vienna,VIE
Juan Pablo Pérez Alfonso Airport,El Vigía,VIG
Rolla National Airport,Rolla/Vichy,VIH
Vinh Airport,Vinh,VII
Virgin Gorda Airport,Spanish Town,VIJ
Dakhla Airport,Dakhla,VIL
Vinnytsia/Gavyryshivka Airport,Vinnitsa,VIN
Viqueque Airport,Viqueque,VIQ
Virginia Airport,Durban,VIR
Visalia Municipal Airport,Visalia,VIS
Vitoria/Foronda Airport,Alava,VIT
Viru Harbour Airstrip,Viru,VIU
Vivigani Airfield,Vivigani,VIV
Eurico de Aguiar Salles Airport,Vitória,VIX
Villacoublay-Vélizy (BA 107) Air Base,Villacoublay/Vélizy,VIY
Xai-Xai Airport,Xai-Xai,VJB
Virginia Highlands Airport,Abingdon,VJI
Gurue Airport,Gurue,VJQ
Rach Gia Airport,Rach Gia,VKG
Vnukovo International Airport,Moscow,VKO
Vicksburg Municipal Airport,Vicksburg,VKS
Vorkuta Airport,Vorkuta,VKT
Vandalia Municipal Airport,Vandalia,VLA
Valencia Airport,Valencia,VLC
Valdosta Regional Airport,Valdosta,VLD
Valle Airport,Grand Canyon,VLE
Villa Gesell Airport,Villa Gesell,VLG
Bauerfield International Airport,Port Vila,VLI
Volgodonsk Airport,,VLK
Valladolid Airport,Valladolid,VLL
Teniente Coronel Rafael Pabón Airport,Villamontes,VLM
Arturo Michelena International Airport,Valencia,VLN
Vila Rica Airport,Vila Rica,VLP
Vallenar Airport,Vallenar,VLR
Valesdir Airport,Epi Island,VLS
Velikiye Luki Airport,Velikiye Luki,VLU
Dr. Antonio Nicolás Briceño Airport,Valera,VLV
Anglesey Airport,Angelsey,VLY
Villa Reynolds Airport,Villa Mercedes,VME
Dr Juan Plate Airport,Puerto Vallemi,VMI
Baimuru Airport,Baimuru,VMU
Saravane Airport,Saravane,VNA
Venice Municipal Airport,Venice,VNC
Vangaindrano Airport,Vangaindrano,VND
Vannes-Meucon Airport,Vannes/Meucon,VNE
Vilnius International Airport,Vilnius,VNO
Vanrook Station Airport,,VNR
Lal Bahadur Shastri Airport,Varanasi,VNS
Ventspils International Airport,Ventspils,VNT
Vilankulo Airport,Vilanculo,VNX
Van Nuys Airport,Van Nuys,VNY
Vodochody Airport,Vodochody,VOD
Volgograd International Airport,Volgograd,VOG
Vohimarina Airport,,VOH
Voinjama Airport,Voinjama,VOI
Volk Field,Camp Douglas,VOK
Nea Anchialos Airport,Nea Anchialos,VOL
Votuporanga Airport,Votuporanga,VOT
Voronezh International Airport,Voronezh,VOZ
Ngjiva Pereira Airport,Ngiva,VPE
Vipingo Estate Airport,Vipingo Estate,VPG
Vopnafjörður Airport,Vopnafjörður,VPN
Destin-Ft Walton Beach Airport,Valparaiso,VPS
Chimoio Airport,Chimoio,VPY
Porter County Municipal Airport,Valparaiso,VPZ
Cecil Airport,Jacksonville,VQQ
Vieques Airport,Vieques Island,VQS
Antonio Rivera Rodriguez Airport,Vieques Island,VQS
Juan Gualberto Gomez International Airport,Varadero,VRA
Vero Beach Municipal Airport,Vero Beach,VRB
Virac Airport,Virac,VRC
Vredendal Airport,Vredendal,VRE
Varandey Airport,Varandey,VRI
Varkaus Airport,Varkaus / Joroinen,VRK
Vila Real Airport,,VRL
Verona Villafranca Airport,Verona,VRN
Kawama Airport,Matanzas,VRO
Roy Otten Memorial Airfield,Versailles,VRS
Vryburg Airport,Vyrburg,VRU
Værøy Heliport,Værøy,VRY
Carlos Rovirosa Pérez International Airport,Villahermosa,VSA
Viseu Airport,,VSE
Hartness State (Springfield) Airport,Springfield,VSF
Luhansk International Airport,Luhansk,VSG
Vista Field,Kennewick,VSK
Stockholm Västerås Airport,Stockholm / Västerås,VST
Vitebsk Vostochny Airport,Vitebsk,VTB
Wattay International Airport,Vientiane,VTE
Vatulele Airport,Vatulele,VTF
